Sentiment Label,Ratings,Feedback_PT
1,5,Não posso agradecer o suficiente pelo excelente cuidado especial que você forneceu e pelo presente único que você é para seus pacientes
1,4,Muito obrigado pelo grande cuidado e cirurgia que você se apresentou em mim.
1,5,"Estamos extremamente muito felizes com o tratamento dele desde a admissão até a alta, tudo correu bem."
1,4,Serviço muito bom e rápido.
1,5,"Este hospital é bom, todas as seções estão bem organizadas e as equipes também são muito educadas."
1,3,"Os médicos são bons, mas o gerenciamento e os serviços prestados são negligentes e patéticos."
1,3,"O tratamento é bom, mas um pouco caro."
1,4,O médico é um bom serviço muito bom de todos os outros funcionários.
1,4,"A UTI fica em silêncio espaçosa limpa e teve vários pacientes, apenas um visitante foi permitido por vez."
1,5,"Meu pai está passando por uma cirurgia de substituição do quadril com o Dr. Navinchand, estamos realmente muito felizes com sua cirurgia que meu pai se recuperando muito rapidamente."
1,4,"Tive uma experiência excepcional no Hospital Manipal, encontrou um bom serviço quando visitado da última vez para uma visita de emergência."
0,2,"Exceto os médicos, tudo estava uma bagunça."
0,2,Más experiências de cobrança e baixa experiência para cobrança.
0,1,Falta a equipe e a limpeza da instalação.
1,5,Menção SPL para a equipe de enfermagem que é paciente e forneceu grande apoio
0,2,"As condições de higiene são ruins, vi ratos correndo pela sala de emergência."
1,4,"As condições de higiene são ruins, vi ratos correndo pela sala de emergência."
1,3,O cuidado da equipe de emergência foi rápido e o custo da cirurgia foi caro
1,4,Fiquei completamente impressionado com o nível de cuidado e profissionalismo que encontrei.
1,5,Bom hospital na área de Bengaluru Hebbal.
0,2,Apenas Anzio aconteceu por 4 dias de hospitalização antes de eu levantar minha voz.
1,4,"As equipes de atendimento ao paciente são excelentes e o excelente serviço dedicado dos médicos foi excelente em todos os aspectos, obrigado, tudo foi bom."
0,2,"Primeira vez foi admitido aqui uma condição horrível de tudo o que bloqueou os banheiros bloqueados pia pisos impuros, a cama de paciente também está tremendo e fazendo barulhos"
1,5,"Recentemente, visitei essa hospitalidade em Bangalore. Eu tive uma ótima experiência, estrelas é muito amigável e o hospital atencioso é muito limpo e bem conservado."
1,5,"O Dr. Chandan e o Dr. Rehan Syed, no Hospital Manipal, merecem elogios por sua experiência excepcional em angioplastia e cirurgia cardíaca"
1,3,"A equipe do hospital é bastante acolhedora que os serviços estão atualizados para os padrões internacionais, apenas uma coisa que irrita é que eles cobram a taxa de estacionamento"
1,4,"Aisha, o supervisor do caso do cliente foi fantástico"
0,2,A pior experiência que já tive no hospital quando levei meu filho para a enfermaria de emergência recentemente.
0,2,Pior instalação sem tratamento adequado fornecido ao paciente e antes estimado que a conta será limitada à extensão e postar que será duplo e triplo para teste indesejado foi realizado
1,5,Caro Serviço de Hospital Team e responsabilidades de cada equipe foram realmente boas e agradáveis.
1,3,São simplesmente quatro paredes com pisos de mármore e algumas pessoas vagando em esfoliantes azuis verdes e alguns quartos que afirmam estar sentando médicos.
1,5,Departamento de Radiologia é muito limpo e prestar um bom serviço
1,4,"As instalações do hospital são realmente boas, todos os funcionários e enfermeiros fazem seus trabalhos adequadamente."
1,3,A equipe parece ter se tornado menos responsivo e negligente após a Covid ou provavelmente sob a nova gerência.
1,5,"Tive uma boa experiência neste hospital, onde nos médicos é muito útil e experiente."
1,5,1ª estrela do Hospital bem conservado 2ª estrela por finalmente receber um tratamento.
1,5,Dr. Suma Mam Treat foi muito amigável Explique muito detalhado e cuidado como um membro da família
1,4,"Eu havia admitido minha avó no Hospital Manipal, minha experiência foi muito boa aqui."
1,4,"A pior experiência em estação de enfermagem não tem idéia de quando o médico vai ver o paciente, você nunca encontrará nenhum médico em sua sala alocada."
0,2,A recepção está ansiosa para obter a revisão antes mesmo de o serviço ser entregue.
1,5,Médicos e equipes são profissionais na recepção da maneira que nos recebem com a mão dobrada Namaste com sorriso é incrível.
1,3,"Pode ser que o tratamento seja bom depende do médico, mas o pior gerenciamento de experiência em enfermagem é média e o custo do tratamento é especialmente abruptamente e absurdamente alto"
1,5,Estávamos em Manipal para tratar meu pai para Cbag e tivemos uma experiência maravilhosa aqui o médico que consultamos pela primeira vez
1,5,"Foi uma consulta incrível e muito amigável conosco na recepção inicial, senhorita Sowmya, ela é muito amigável e muito gentil conosco e fará saudações calorosas conosco."
0,2,"Pior experiência Este hospital não merece uma estrela, é muito caro e não é um tratamento adequado."
1,3,"Há uma taxa de estacionamento para 2 e 4 rodas e não faz sentido marcar uma consulta, pois eles não atenderem aos horários para o gerenciamento de OP precisa ser simplificado."
1,5,"Fui fazer meu check -up não estava familiarizado com este hospital, pois essa foi minha primeira equipe de visita foi muito amigável e prestativa"
1,4,A gerência é pior.
0,2,"Experiência muito ruim, fico realmente confuso com todas as resenhas de 5 estrelas na página, me pergunto se o médico pagou por eles o serviço realmente caro."
0,1,"Eu subi a cirurgia cardíaca de desvio (MICABG) no Hospital Manipal Hebbal Bangalore em 05-09-2023, tive o melhor tratamento durante a minha estadia no hospital."
1,4,Vishal e o Dr. Aradhana Sood foram muito acolhedores e sempre prontos para ajudar.
1,5,"Conheça o Dr. Aradhana Sood, o DR, é altamente qualificado e estou extremamente feliz com a consulta e a equipe."
0,2,"Eu tive a pior experiência que os preços são altos e o serviço é muito ruim para que a equipe de recepção faça você esperar por horas que os enfermeiros também não sabem quando o médico virá, eles não têm nenhuma lista de pacientes."
1,4,Essa foi uma ótima experiência para selecionar o Hospital Manipal Hebbal de outros concorrentes ao redor.
1,5,"Minha filha foi admitida aqui quando sofreu um acidente, o tratamento que recebeu aqui foi excelente."
0,2,"Experiência horrível após a colonoscopia, enviei meus pais que moram sozinhos em Bangalore para o coloniscopy."
1,5,Manipal é o melhor hospital de Bangalore.
1,4,Meu tio operou a cirurgia de substituição do joelho no Hospital Manipal Hebbal Excelente Hospital de Saúde e médicos inteligentes e humildes como o Dr. Kiran Chouka.
1,4,Funcionários muito simpáticos tornaram nosso procedimento de pacote de saúde suave e livre de Hastle
1,4,"Este hospital é bom, todas as seções estão bem organizadas e as equipes também são muito educadas como esse ambiente e instalações."
1,5,"Experiência maravilhosa no hospital, eu estava lutando para encontrar alguma vacina necessária para uma entrada na faculdade estrangeira."
1,5,"Meu pai recebeu tratamento para meningite bacteriana nos médicos manipais de Hebbala, o Sr. Anil e o Sr. Srinivasa Raju cuidaram dele."
0,2,"Eu gostaria que houvesse uma opção de dar 0 estrela para o Dr. Shridhar Singh (Ortho), ele é um golpista e devo dizer que ele deve ser removido do hospital."
0,1,"Não e quero dizer que não faz o seu teste aqui, recebi meu relatório de ressonância magnética em 4 dias, minha esposa CT Scan e Blood Report também eles bagunçaram"
1,5,"Nossa primeira visita ao hospital Great Experience Sr. Vishaal, do Departamento Internacional, foi muito útil com os compromissos da DR e todos os testes com problemas de complicações."
0,2,"A atualização a partir de 15 de outubro, Sharmila, da MH, deixou uma nota para mim com detalhes e eu respondi com artefatos, espero obter justiça."
0,2,Manipal assumindo a Colúmbia Ásia fez tudo o que faz sentido para receber compromissos que eu tive que ligar 10 vezes.
0,1,"Não vou recomendar este hospital a ninguém que tive a pior experiência hoje, admiti minha esposa em Hebbal Manipal Doctor sugeriu o processo SDP para transferir placares"
0,1,"Eu tenho uma dor abdominal intensa no atendimento ao cliente, disse que ele organizará uma videochamada com o médico para entender e me sugerir medicamentos, mas então nenhum corpo girou n novamente"
0,1,"Um dos piores hospitais sem manutenção sem comunicação e nenhuma humanidade também Sunil Cardio, ele é o pior documento possível."
1,4,"Tive uma incrível experiência de procedimento odontológico com o Dr. Sindhu e o Dr. Bhargav para minha esposa Manisha do começo ao fim, eles eram profissionais e me fizeram sentir à vontade."
1,4,Temos consultado o Dr. Sunil Kumar Cardiology Dr. Girish Nefrologia Dr. Udnur Pulmonology e Dr. Abhijit Bhograj Diabetologia Desde 2021 Devo dizer que eles são uma grande equipe de médicos.
1,5,"Fui admitido no Hospital Manipal para minhas enfermeiras e médicos de cirurgia, fizeram seu trabalho muito bem."
0,2,A equipe é incompetente que lidar com eles era tediosa.
0,1,"Não vá para o OPD, eles tentam admitir em emergência ou fazer você esperar como o inferno, eu fui de manhã com febre suave."
1,5,"Consultou o cardiologista Dr. Chandan Excelente hospitalidade do Dr. Chandan e da recepção, todos nos fizeram sentir confortáveis ​​e guiados através dos testes ECO e ECG."
1,4,A equipe do hospital é bastante acolhedora.
1,3,"Eu admiti na ala de trabalho para entrega que o tratamento é bom, mas um pouco caro."
0,1,"Este lugar é um pesadelo que eles pedirão que você se registre primeiro pagando 1000 e depois diga que eles não têm o remédio, por favor, experimente o outro hospital."
1,4,Nos ajudou a detectar uma questão importante por meio de exames de sangue realizados durante a nossa estadia em emergência.
1,5,Não posso agradecer o suficiente pelo excelente cuidado especial que você forneceu e pelo presente único que você é para seus pacientes
1,4,"Minha cirurgia de tia TKR realizada com o Dr. Ravichandra Kelkar, estamos extremamente muito felizes com seu tratamento"
1,5,"Serviço muito bom e rápido, o Sr. Vishal ajudou muito e, graças a ele, fomos capazes de receber os serviços e os cuidados dentro de 20 minutos"
1,4,"Este hospital é bom, todas as seções estão bem organizadas e as equipes também são muito educadas."
1,3,"Os médicos são bons, mas o gerenciamento e os serviços prestados são negligentes e patéticos"
1,4,O Dr. Bhargav e o Dr. Sindhu (Dental) são Super Stars estavam lá no último sábado e hoje para o check -up e consulta da minha filha e eles verificaram com muita paciência o aconselhamento especializado
1,5,"Eu fui para o Hebbal Manipal para um check -up a pessoa da recepção que Somya foi realmente cortês, ele me ajudou a ser pago com informações adicionais"
1,4,"Minha avó foi admitida no Departamento de Cardiologia, excelentes médicos que explicam o prognóstico e o plano de tratamento da condição de maneira simples."
1,5,"É uma boa experiência que o médico é muito bom, eles tratam o paciente muito bom, muito bom."
0,2,"No domingo, os funcionários são mínimos, não da equipe, ajudarão você a qualquer custo se o paciente morrer, mesmo que não se importe com um único relatório de que precisam de 2 dias de tempo."
0,1,"Os médicos têm conhecimento do hospital, mas, por favor, cuidado com o Sr. Chinna Kesava, chefe de departamento de cobrança e pagamento, ele o cobrará por algo que não está na prescrição."
1,3,"Os médicos são bons, mas é um hospital muito mal administrado."
0,2,O supervisor (Vivek) não está no local de trabalho que não supervisiona nada realmente a gerência deve analisá -lo
1,4,Estamos vindo para Manipal para nossos pais dos últimos 2 anos e recebemos um apoio muito cordial da equipe e da equipe.
1,5,"Foi uma consulta incrível no Hospital Manipal, eles foram muito gentis e amigáveis, eu prefiro que todos devem visitar o Hospital Manipal, graças ao Dr. Indranil."
1,4,"O médico bom e prestativo descreveu os problemas claramente, em vez de dar medicamentos diretamente"
1,5,"Hospital muito bom no gerenciamento da área é pouco confuso às vezes, mas nem sempre."
0,2,"Não opte por pacotes de check -up de saúde aqui, um gerenciamento muito ruim que ninguém ajuda."
0,1,"Desejo dar uma classificação que desligará este hospital e cancelará a licença para o cirurgião ortopédico, Dr. Navinchand Dambekodi, eles acabaram matando meu pai."
0,2,Preocupado com a humanidade como este hospital trata o caso de emergência
1,5,"Adorei os serviços de todos os membros da equipe foram muito úteis, o Santosh é muito profissional muito satisfeito com a experiência geral."
1,4,"Experiência muito boa em geral, desde a reserva de compromissos até a remarcação da prontidão da equipe."
0,2,Este lugar é muito razoável.
1,5,Eu estava lá para check -up de saúde abrangente e fiquei impressionado ao encontrar uma abordagem muito simplificada
0,2,A atenção ao paciente é a orientação e a conectividade zero de bits entre os departamentos para um único paciente.
1,4,"Vindo aqui nos últimos 17 anos, os médicos são realmente bons e o serviço geral é excelente"
1,5,Hospital NU Presta um excelente serviço para o paciente que eles acompanham todos os dias 3 a 4 vezes para o paciente
1,4,Como o Plano Acessível do Hospital é fácil de operar e me economizar algum dinheiro com o desconto de volta em dinheiro
1,4,A cantina forneceu excelente comida e serviço
0,2,Eles nos acusam de estacionar nosso veículo em seu próprio hospital e nos fazer esperar horas.
1,5,"Estamos aqui por muito tempo, as equipes aqui são muito simpáticas e úteis"
1,5,Os atendentes de quarto são muito gentis e sempre verifique se a sala está limpa e sempre reabasteça as comodidades
1,3,Os médicos são muito gentis e sempre dão atualizações sobre a estrutura do paciente e as taxas é mais
1,4,Eles fizeram meu transplante com sucesso hospitalar por dar uma segunda vida para mim
1,5,A equipe do Bom Service Front Office é tratada bem e os médicos também encaminharei minha família para este hospital.
0,2,"Para ganhar dinheiro, eles copiarão e colam os relatórios e se o paciente pedir uma explicação, nem um médico estará disponível."
1,3,"Serviço exlante sobre comida e sabor muito bom, mas a equipe não é legal"
1,5,"O departamento de seguros para ajudar no processo, a experiência geral, foi realmente boa."
0,1,Alguns pacientes expressaram insatisfação com os tempos de espera para consultas.
0,2,Algumas revisões mencionaram questões com processos administrativos.
1,4,Cuidado e experiência especializados em nefrologia e urologia.
1,3,"Equipe médica profissional e experiente, mas a enfermeira não tem conhecimento"
1,3,"Instalações limpas e bem conservadas, mas os médicos são tarde demais"
1,4,Eu tive uma boa experiência durante o tempo que passo no hospital
1,5,"O serviço é muito bom e a enfermeira e a equipe do escritório está tomando cuidados pessoais, por favor visite"
1,4,"Hospital incrível e sua gestão é boa, todos os funcionários são bons e disciplinados por seu trabalho"
1,5,Eles fornecem ajuda e orientação a cada passo do caminho para obter os melhores cuidados possíveis.
0,1,A equipe e os médicos não eram bons e muito pobres profissionais
1,3,Foi um bom hospital e todos nos ajudam muito bem no sistema de estacionamento mais uma estrutura de taxas
1,4,As equipes deste hospital são realmente úteis e a hospitalidade é excelente
1,5,Bom serviço em todas as equipes e bem conservado
1,5,Recebi um excelente serviço neste hospital
0,2,"Nenhuma gestão adequada nada está organizado, você esperará horas sem resposta adequada da equipe, eles colocarão sua paciência para testar"
0,1,Houve mais atrasos em qualquer coisa que eu fico feliz em receber remédios deste hospital
1,5,"Todas as pessoas que conhecemos em seu hospital eram tão gentis e amigáveis, o tremendo apoio recebido do hospital desde o primeiro dia"
1,5,Pessoa de bom coração médico bem qualificado e ela tem um bom senso de humor.
1,4,A boa experiência que os médicos gerais são bem experientes na equipe de nefro e a equipe do hospital de urologia é muito útil e cooperativa.
1,4,"Quando chegamos ao hospital, ela estava sempre lá para nos guiar através dos procedimentos e até direções."
0,1,"Sem gerenciamento adequado, eles colocarão sua paciência para testar"
1,3,"Eles não explicaram complicações e sobre o procedimento antes da realização do procedimento, mas o consentimento foi explicado por escrito."
0,2,Eu tenho apenas uma reclamação sobre o consentimento de consentimento para procedimentos não explicou complicações
0,1,"Sem ajudar a natureza, nenhum apoio a todos os funcionários do laboratório não se une a trabalhar como técnico de laboratório nesse laboratório, sem suporte um ao outro."
1,4,"O local é muito bem conservado, com a limpeza acontecendo ao longo do dia."
1,5,"Sendo uma viagem internacional com cobertura de seguro completa, este hospital foi o melhor tratamento que tivemos até agora"
1,5,Quem entrou em contato com o começo quando fomos aprovados do governo e perguntamos sobre o tempo de viagem também se precisávamos de alguma ajuda do aeroporto para o hotel
0,1,"Eu recomendo fortemente não ir a esse hospital, a pior hospitalidade."
1,3,"Más experiências no início, fui para as pedras nos rins Remova consulta médica não deu resposta adequada para o problema de seu apenas dinheiro para comer hospital"
0,2,"Pior pessoal, por favor, não vá esse laboratório, meu conselho pessoal a todo o técnico de laboratório"
1,4,O melhor tratamento para os problemas de Uro Nephro que nossa experiência foi muito boa para os médicos de enfermagem de problemas de pedra nos rins bem experimentados.
1,3,"O médico é muito bom e ele está tendo paciência para explicar muito bem, mas mais custos."
1,3,"Depois que o médico verá, mas quando a verificação do número de espera estava aumentando"
0,2,"Se o paciente estiver pronto com o relatório e outros pacientes que virão após a consulta, os pacientes antigos precisam esperar."
0,2,"Eu entrei com má dor nos rins e recebi ajuda imediatamente, tive uma breve estadia no pronto -socorro que foi muito bom."
1,5,Excelente tratamento de acomodações e alimentos hospitalares são bons.
1,5,"Em termos de lágrimas, felizmente felizmente, o trabalho em equipe do departamento de diálise é bom, sugerirei aos meus amigos e familiares para escolher o hospital da NU"
0,1,"Ele era tão rude/mecânico em relação aos pacientes, por favor, treinasse este médico como ser empático com o paciente primeiro."
1,4,"Todo mundo é tão bem treinado e amoroso diretamente dos ajudantes de limpeza, eu recomendo este hospital."
1,3,"Mesa muito conferida, mas um pouco mais caro tratamento para Kidny"
1,4,"Muito útil e amigável para os pacientes, sugiro pacientes com diálise para alcançar o hospital da NU"
1,5,cuidou do processo de ponta a ponta sem qualquer ônus para os participantes do paciente
1,4,O bom serviço e tratamento muito bom que sinto encaminhar pacientes que precisavam de tratamento de nefrologia de urologia no hospital NU.
1,5,Fornecendo bons serviços de saúde e fornecendo uma diretora bem sobre os cuidados de saúde.
1,3,"A consulta médica é excelente, mas o serviço da equipe não está satisfeito"
0,2,"removeu meus relatórios antigos do arquivo e embaralhou todos os relatórios e uma vez depois de enviar o relatório, dado o antigo relatório de maneira rasgada, o que é a pior coisa"
1,5,Um dos melhores hospitais para obter funcionários e médicos do hospital de tratamento é muito amigável e o Hospital gentil é muito limpo e arrumado
1,5,Este hospital também é tão bom muito útil.
1,4,"Eles garantiram que eu tivesse uma cirurgia e acompanhamento de preparação suaves, estou tão feliz por ter escolhido (hospital nu)"
0,2,Esperando muito tempo mesmo antes da consulta e após a consulta
1,3,"Não sou sobre serviço hospitalar, mas um excelente serviço pelo departamento ambulatorial, obrigado mais uma vez."
1,4,É um prazer informar que é um ótimo hospital e funcionários de atendimento ao cliente mais profissionais e estão dando uma boa hospitalidade.
1,5,Médicos e ordenadores de Co são pessoas de apoio muito boas e um excelente serviço da equipe
1,5,"Excelente serviço e bom médico, agradecimentos ao Dr. Aashish e Ranjitha Madame, ela nos guiou excelente."
1,3,"Os médicos são bons, mas os banheiros são muito fedidos em todos os lugares da recepção também podem sentar a limpeza deve manter perto do banheiro"
1,3,Bons hospitais e funcionários são um bom serviço e vou sugerir a limpeza.
1,4,Ele explicou o diagnóstico em detalhes e os procedimentos de tratamento muito claramente as equipes de farmácia também foram muito gentis e rápidas ao fornecer seu serviço
1,4,Um dos melhores hospitais que visitei na Índia amigável e acolhedor de cuidados de enfermeiros e equipes de seguros.
0,2,Os banheiros são muito fedidos em todos os lugares da recepção também não podem sentar a limpeza deve manter perto do banheiro
1,3,As equipes de farmácia precisam ser mais profissionais para verificar a prescrição do médico e escrever a dose sobre o medicamento.
0,2,"Mais custo no sistema de estacionamento, para pior experiência, mas um bom serviço da equipe da equipe e dos médicos"
1,4,"É um bom hospital, chegamos como uma caminhada para ver o urologista, mas eles guiam muito bem e uma atmosfera agradável e funcionários de apoio."
1,4,"O hospital é muito higiênico em geral, a experiência ficou muito livre, pois tudo era muito bem gerenciado e organizado."
1,5,"Apreciou a comida local servida na cafeteria do hospital, a gerência garantiu que nos sentimos confortáveis"
1,3,"Estou satisfeito com o serviço, mas ele costuma um pouco caro em comparação com os hospitais de Othere."
0,2,É mais caro em comparação com os outros piores banheiros do hospital limpeza
1,4,"Bom hospital para todo tipo de neurologia e urologia bem higiene e hospital organizado, todo tipo de laboratório de teste relacionado a Kindney está disponível"
1,5,Tivemos uma ótima experiência e apreciamos que ele recomendaria para a família e os amigos.
0,2,"Eles me disseram que você precisa esperar por algum tempo porque primeiro você precisa contar toda a história do paciente a outro médico, então você pode conhecer o médico principal"
0,1,Ela perdeu nossos relatórios e não conseguimos esses relatórios somente depois disso.
1,3,"Ela é um médico tão mal educado, sem qualquer ética, por favor, pessoal, não a consultam para futuras visitas."
1,4,"O próprio prédio do hospital foi bem conservado e higiênico, com a equipe de instalações, mantendo os mais altos padrões."
1,5,"Oi Nu é um hospital muito bom, todos os funcionários e médicos são amigáveis, eles têm equipe muito boa."
0,2,Vá apenas para este hospital se não precisar de cuidados imediatos e tiver tempo para esperar horas [pelo menos 3 horas] apenas para conhecer o médico.
0,2,Eles são tão eficientes e excelentes para fazer seus pacientes esperarem que você precisa de muita paciência para ser um paciente aqui.
1,3,"Você chegaria a este hospital mais rápido do quadro de seda, apesar do tráfego do que encontrar o médico."
1,4,Médicos experientes e funcionários de gerenciamento Hospital limpo e sistemático.
1,5,A equipe do Hospital NU tem sido muito útil e gentil que os serviços prestados ao paciente foram excelentes.
1,4,"Excelentes dr está aqui no hospital NU, eles trataram muito bem, estou muito feliz com o tratamento"
1,4,"Eu nunca pensei que seremos cuidados em tal nível, ela excedeu nossas expectativas e fez nossa viagem médica suave"
1,3,Eu gostaria que o hospital nu deva fazer mais progresso no futuro para atender às necessidades dos novos doenças urológicas e renais
1,4,"Eles garantiram que eu tivesse uma cirurgia e acompanhamento preparados suaves, facilitou nossa jornada."
1,5,"O hospital da NU é um dos hispitais limpos que já visitei, embora não tenha um sistema de numeração para a fila."
1,4,Os hospitais da NU acreditam na centralização do paciente e estão comprometidos em fornecer os melhores resultados e cuidar de seus pacientes.
1,5,Os médicos eram muito profissionais e disponíveis sempre que a equipe de enfermagem era muito atenciosa e gentil
1,5,"Acima de tudo, os coordenadores internacionais foram muito úteis e sempre com um sorriso e pronto para ajudá -lo"
1,5,"Quando uma pessoa entra em um hospital, é um momento muito estressante e, se houver alguns problemas de comunicação, será realmente tuff no final do cliente."
0,1,"No início, acredito que mostre os médicos relevantes e para fazer o teste, demorou muito tempo."
1,4,"NU Hospital, somos eternamente gratos por sua hospitalidade e conhecimento"
1,3,"De acordo com a comunicação, parte da equipe era muito boa, mas alguns eram um pouco rudes"
0,2,Acredito que isso foi uma falha no lado do hospital e foi notado pela pessoa na sala de digitalização.
0,2,"No entanto, durante o processo de alta, senti que havia um atraso no hospital e no lado de Aasanda."
1,3,"Acredito no futuro do lado do hospital, você pode tomar acordos levando em consideração para melhorar a comunicação com o cliente."
0,2,"Olhando para o ponto de vista do cliente, como esperar por várias horas no hospital por nada"
1,4,Bom serviço e excelentes tratamentos de médico e funcionários
1,4,Os médicos as enfermeiras e todos os funcionários dos hospitais da NU estavam comprometidos com o que estão fazendo como paciente que me senti em casa no hospital NU Hospital
1,3,"É tão difícil sentar e esperar no Operation Theatre, a operação foi realizada com sucesso."
1,5,Todas as equipes são boas obrigado pela Dra. Krishna Prasad e Dr. Imran Khan por dar tempo e detalhes explicações da minha condição
1,5,Ele foi muito paciente e foi de grande ajuda para nós durante todo o processo de administração
1,4,As enfermeiras foram super amigáveis ​​e nunca sairão do seu lado se você precisar de atenção a qualquer momento enquanto for admitido.
1,3,"Acredito que o serviço que mencionei sobre fazer o teste foi melhorado, pois conheci alguém que testou em uma a duas semanas."
1,5,Tivemos uma experiência muito boa nos hospitais do NU Hospitals West Good Service e excelentes tratamentos de médicos e funcionários
1,4,"Estou muito satisfeito por ter escolhido o hospital nu para meu tratamento médico, você também estará"
1,3,Não podemos elogiar o cafeteria do hospital da NU o suficiente pela incrível qualidade dos alimentos e boa comida.
0,2,eles não estão dando valor aos pacientes tempo e dinheiro tão ruins experiências
1,4,Agradecemos profundamente o fato de que nossa comunidade tem acesso a uma organização de alta qualidade de profissionais e trabalhadores.
1,3,"A equipe da UTI é a melhor aqui, mas o PLS valoriza os pacientes tempo e dinheiro se você receber uma consulta antecipada para consulta médica."
1,5,"Hospitalidade fornecida pela equipe de enfermeiros, funcionários da cantina de limpeza foram excelentes, especialmente a equipe de médicos"
1,5,melhor qualidade de serviço em comparação com os hospitais vizinhos
1,4,A equipe é bem comportada e cooperativa dentro de seus limites excelentes em comparação com outros
1,3,"A equipe de recepção também é bastante útil, mas às vezes observei que as coisas eram confundidas devido a brechas na administração."
0,2,"Por outro lado, a equipe financeira é ruim ao fornecer uma estimativa financeira que eles tentarão vender o pacote"
0,1,A senhora que lidera a equipe financeira é muito rude e tem alguns problemas de atitude.
1,4,Tive uma ótima experiência no Hospital NU West como um novo paciente e muito agradecido por minha cirurgia ter sido um sucesso.
0,1,"Acima de tudo, eu diria que é um hospital de tipos OK, não é bom conseguir 3 estrelas."
1,4,O hospital é muito limpo e as enfermeiras foram muito atenciosas durante a minha estadia após a cirurgia.
1,5,"Os funcionários são muito úteis e cuidam, eles nos dão ótima hospitalidade, guia muito obrigado, meu coordenador do hospital"
1,5,Ótimo serviço recebido do hospital Todas as equipes são muito boas do consultório da frente e enfermagem.
1,5,"Eu me subo, no Hospital NU, este foi um bom hospital, toda a equipe era muito profissional."
1,3,"Não sou sobre serviço hospitalar, mas um excelente serviço pelo departamento ambulatorial, obrigado mais uma vez."
1,5,É um prazer informar que é um ótimo hospital e funcionários de atendimento ao cliente mais profissionais e estão dando uma boa hospitalidade.
1,5,"O cliente dos hospitais é um paciente e não uma pessoa, mas no hospital da NU claramente o cliente é uma pessoa que precisa de cuidados"
1,4,O NU Hospitals fornece um toque pessoal e você pode ver empatia com os enfermeiros dos médicos e outros funcionários que falta em outros hospitais.
1,3,"Funcionários profissionais muito agradáveis ​​em todos os blocos, mas em administrador ou equipe de seguros um pouco rudes."
1,5,"Hospital NU é o melhor hospital em Bangalore, pois este é um hospital de super especialidade, ele tem todas as comodidades básicas sob o mesmo teto"
1,4,Minha sincera gratidão à equipe do hospital da NU que cuidou de meu sogro durante a admissão
0,2,Todas as equipes não são amigáveis ​​para que possamos sentir a pior experiência estressada
0,1,"Estamos enfrentando muitas dificuldades e ninguém está nos guiando, alguns funcionários são rudes."
1,4,"As enfermeiras são muito bem treinadas e sabem como cuidar do paciente, o local é muito bem conservado, com a limpeza acontecendo ao longo do dia."
0,1,"Pior pessoal, por favor, não vá esse laboratório, meu conselho pessoal a todo o técnico de laboratório"
1,5,Excelente tratamento de acomodações e alimentos hospitalares são bons.
0,2,NU WEST HOSPITAL LAB PESSOAL Um dos piores funcionários que já vi na minha vida sem ajudar a natureza sem apoio.
0,2,"Nossa experiência é muito ruim com a equipe do Front Office no Departamento de Urologia, chegamos às 10h15 e saímos às 17h30 com uma hora de intervalo para o almoço."
1,4,Boa resposta da equipe do hospital e da limpeza e bons médicos nossa experiência é muito boa
0,2,"Pior experiência, temos uma experiência mista quando visitados dois médicos considerados muito cordiais e ouvintes de pacientes."
1,3,"Se continuarmos nossa visita da próxima vez, receber garantias do hospital, o paciente será tratado corretamente."
0,2,Todos os funcionários do laboratório não têm utilidade de trabalhar como técnico de laboratório nesse laboratório sem apoio um ao outro.
0,1,"Saímos do hospital com uma sensação de mágoa que procuramos uma consulta com o médico após o teste da MCU, para que mais demora."
1,5,Os hospitais da NU é um bom serviço de serviço está disponível 24 horas para qualquer esclarecimento
0,1,"A equipe e o médico nos fizeram esperar até a noite, sempre que se perguntamos, nos disseram que mais alguns pacientes estão na fila"
1,5,Tive uma experiência extremamente boa nos hospitais da NU não tinha ouvido falar sobre o lugar até que eu tivesse que ser admitido lá para um procedimento.
1,3,"O número de pacientes antes de nós aumentou toda vez que verificamos a fila de má experiência no processo de fila, sugiro que você faça o sistema de token"
1,4,"A nutricionista está mais preocupada do que os membros da família e sua orientação fez a diferença também, fico feliz por termos escolhido o Hospital NU para nossa cirurgia."
1,3,Houve problemas no início dos dias em que nossos últimos dias aqui foram muito satisfatórios.
0,2,"Quando perdemos a paciência e procuramos uma nomeação no dia seguinte com a voz elevada, isso levou a uma discussão desagradável entre o médico e o paciente"
1,5,Boa experiência geral com o hospital da NU Obrigado
1,4,"Os funcionários do hospital da NU são extremamente amigáveis ​​e gentis, eles fornecem ajuda e orientação a cada passo do caminho para obter o melhor cuidado possível."
1,3,"Os médicos explicam muito bem as condições e abordam nossas preocupações com a maior generosidade, ansiosos pelo melhor cuidado para a nossa próxima viagem."
1,5,"Todo mundo é tão bem treinado e amoroso diretamente dos ajudantes de limpeza, eu recomendo este hospital."
1,3,"Mesa muito conferida, mas um pouco mais caro tratamento para Kidny"
1,5,Fornecendo bons serviços de saúde. E dando uma diretora bem sobre os cuidados de saúde.
1,4,"É um bom hospital, chegamos como uma caminhada para ver o urologista, mas eles guiam muito bem e uma atmosfera agradável e funcionários de apoio."
1,4,"A experiência foi muito livre, pois tudo estava muito bem gerenciado e organizado."
